DataReferencia;CodigoInstrumento;AcaoAtualizacao;PrecoNegocio;QuantidadeNegociada;HoraFechamento;CodigoIdentificadorNegocio;TipoSessaoPregao;DataNegocio;CodigoParticipanteComprador;CodigoParticipanteVendedor
2025-05-29;PETR4;0;31,230;100;145851607;303540;1;2025-05-29;4090;3
2025-05-29;PETR4;0;31,230;400;145851607;303550;1;2025-05-29;40;3
2025-05-29;PETR4;0;31,230;100;145851905;303560;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,230;100;145851905;303570;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;200;145853798;303580;1;2025-05-29;27;120
2025-05-29;PETR4;0;31,240;100;145854752;303590;1;2025-05-29;114;120
2025-05-29;PETR4;0;31,240;900;145854934;303600;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,240;200;145855065;303610;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,230;100;145855831;303620;1;2025-05-29;85;23
2025-05-29;PETR4;0;31,240;100;145859116;303630;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,230;100;145901168;303640;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,230;200;145901396;303650;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;100;145905069;303660;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;100;145908817;303670;1;2025-05-29;27;120
2025-05-29;PETR4;0;31,240;100;145910061;303680;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;100;145911211;303690;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,240;100;145911620;303700;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,230;200;145913425;303710;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;100;145915063;303720;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,230;100;145915067;303730;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,240;100;145916114;303740;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,240;100;145919087;303750;1;2025-05-29;39;120
2025-05-29;PETR4;0;31,240;100;145920062;303760;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,230;100;145920740;303770;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,230;200;145923647;303780;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,230;100;145923831;303790;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,240;200;145924779;303800;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,230;100;145924878;303810;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,240;100;145925063;303820;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,230;100;145928582;303830;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,240;100;145930061;303840;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,230;100;145930066;303850;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,240;100;145932262;303860;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,240;500;145932479;303870;1;2025-05-29;122;120
2025-05-29;PETR4;0;31,230;200;145935917;303880;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;100;145937821;303890;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,230;200;145939236;303900;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,240;200;145940060;303910;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;100;145940777;303920;1;2025-05-29;114;120
2025-05-29;PETR4;0;31,230;500;145941807;303930;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,240;1400;145943702;303940;1;2025-05-29;122;120
2025-05-29;PETR4;0;31,240;1400;145945829;303950;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,240;200;145945830;303960;1;2025-05-29;39;8
2025-05-29;PETR4;0;31,240;1700;145945830;303970;1;2025-05-29;39;13
2025-05-29;PETR4;0;31,240;900;145945830;303980;1;2025-05-29;39;16
2025-05-29;PETR4;0;31,240;1100;145945837;303990;1;2025-05-29;16;16
2025-05-29;PETR4;0;31,240;100;145945837;304000;1;2025-05-29;16;238
2025-05-29;PETR4;0;31,240;200;145945837;304010;1;2025-05-29;16;40
2025-05-29;PETR4;0;31,230;100;145945860;304020;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,230;100;145945883;304030;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,240;1200;145945966;304040;1;2025-05-29;238;40
2025-05-29;PETR4;0;31,240;100;145945966;304050;1;2025-05-29;238;40
2025-05-29;PETR4;0;31,240;100;145945966;304060;1;2025-05-29;238;8
2025-05-29;PETR4;0;31,240;200;145945966;304070;1;2025-05-29;238;40
2025-05-29;PETR4;0;31,240;1200;145945966;304080;1;2025-05-29;238;40
2025-05-29;PETR4;0;31,230;200;145946136;304090;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;100;145946647;304100;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,240;100;145946647;304110;1;2025-05-29;40;114
2025-05-29;PETR4;0;31,230;100;145948582;304120;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,240;100;145949545;304130;1;2025-05-29;85;114
2025-05-29;PETR4;0;31,240;100;145950063;304140;1;2025-05-29;77;114
2025-05-29;PETR4;0;31,230;500;145951533;304150;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,240;100;145955062;304160;1;2025-05-29;77;114
2025-05-29;PETR4;0;31,240;100;145956068;304170;1;2025-05-29;13;114
2025-05-29;PETR4;0;31,230;200;145958397;304180;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;200;145959315;304190;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,240;100;150000062;304200;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,240;600;150000066;304210;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,240;100;150000066;304220;1;2025-05-29;120;23
2025-05-29;PETR4;0;31,230;300;150000067;304230;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,230;100;150000069;304240;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,240;100;150000072;304250;1;2025-05-29;107;40
2025-05-29;PETR4;0;31,240;100;150004683;304260;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,240;100;150005062;304270;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,230;200;150007583;304280;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,240;300;150009958;304290;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,240;100;150010064;304300;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,240;200;150012840;304310;1;2025-05-29;27;40
2025-05-29;PETR4;0;31,240;100;150015061;304320;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,230;100;150015066;304330;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,240;200;150017692;304340;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,240;600;150020998;304350;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,240;300;150020998;304360;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,240;100;150021469;304370;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,240;200;150025061;304380;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,230;200;150026583;304390;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,240;100;150026803;304400;1;2025-05-29;114;40
2025-05-29;PETR4;0;31,240;100;150029263;304410;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,230;100;150030035;304420;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,240;100;150032418;304430;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,240;200;150033108;304440;1;2025-05-29;114;40
2025-05-29;PETR4;0;31,240;500;150033898;304450;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,240;200;150033898;304460;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,240;600;150033898;304470;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,240;700;150033902;304480;1;2025-05-29;238;8
2025-05-29;PETR4;0;31,240;1000;150033902;304490;1;2025-05-29;238;40
2025-05-29;PETR4;0;31,240;800;150033902;304500;1;2025-05-29;238;13
2025-05-29;PETR4;0;31,240;800;150033902;304510;1;2025-05-29;238;238
2025-05-29;PETR4;0;31,240;4700;150033902;304520;1;2025-05-29;238;3
2025-05-29;PETR4;0;31,240;100;150033902;304530;1;2025-05-29;238;23
2025-05-29;PETR4;0;31,240;300;150033902;304540;1;2025-05-29;238;16
2025-05-29;PETR4;0;31,240;700;150033932;304550;1;2025-05-29;120;16
2025-05-29;PETR4;0;31,240;6000;150033932;304560;1;2025-05-29;120;13
2025-05-29;PETR4;0;31,240;1300;150033932;304570;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,250;100;150034074;304580;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,240;1400;150034113;304590;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,250;100;150034853;304600;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,250;1300;150034853;304610;1;2025-05-29;122;120
2025-05-29;PETR4;0;31,250;1400;150034860;304620;1;2025-05-29;16;120
2025-05-29;PETR4;0;31,250;1100;150034863;304630;1;2025-05-29;39;120
2025-05-29;PETR4;0;31,250;1100;150034863;304640;1;2025-05-29;39;120
2025-05-29;PETR4;0;31,250;300;150034863;304650;1;2025-05-29;39;40
2025-05-29;PETR4;0;31,250;100;150034863;304660;1;2025-05-29;39;40
2025-05-29;PETR4;0;31,250;200;150034863;304670;1;2025-05-29;39;40
2025-05-29;PETR4;0;31,250;1000;150034871;304680;1;2025-05-29;147;40
2025-05-29;PETR4;0;31,250;100;150034871;304690;1;2025-05-29;147;8
2025-05-29;PETR4;0;31,250;1200;150034871;304700;1;2025-05-29;262;8
2025-05-29;PETR4;0;31,250;300;150034871;304710;1;2025-05-29;262;238
2025-05-29;PETR4;0;31,250;1200;150034871;304720;1;2025-05-29;262;8
2025-05-29;PETR4;0;31,250;200;150034880;304730;1;2025-05-29;16;8
2025-05-29;PETR4;0;31,250;400;150034893;304740;1;2025-05-29;16;120
2025-05-29;PETR4;0;31,250;200;150034907;304750;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,250;200;150034909;304760;1;2025-05-29;238;120
2025-05-29;PETR4;0;31,250;100;150034951;304770;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,250;100;150034957;304780;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,250;100;150034957;304790;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;400;150034960;304800;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;100;150034960;304810;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,250;200;150034997;304820;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,250;500;150034997;304830;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;200;150034997;304840;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,250;200;150034997;304850;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,250;200;150034997;304860;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;100;150034997;304870;1;2025-05-29;114;8
2025-05-29;PETR4;0;31,250;100;150035064;304880;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,250;100;150035242;304890;1;2025-05-29;77;85
2025-05-29;PETR4;0;31,250;100;150039015;304900;1;2025-05-29;3;85
2025-05-29;PETR4;0;31,250;100;150043683;304910;1;2025-05-29;85;85
2025-05-29;PETR4;0;31,240;100;150045036;304920;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;100;150045038;304930;1;2025-05-29;746;120
2025-05-29;PETR4;0;31,250;100;150045064;304940;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;300;150046219;304950;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,240;100;150046872;304960;1;2025-05-29;122;3
2025-05-29;PETR4;0;31,250;100;150050070;304970;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;100;150052373;304980;1;2025-05-29;1099;120
2025-05-29;PETR4;0;31,250;200;150053839;304990;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;100;150054383;305000;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,250;100;150055062;305010;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;100;150057072;305020;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;200;150057683;305030;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,250;1400;150059258;305040;1;2025-05-29;122;120
2025-05-29;PETR4;0;31,250;100;150059262;305050;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;100;150059262;305060;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,250;100;150059262;305070;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,250;200;150059262;305080;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,250;400;150059338;305090;1;2025-05-29;16;13
2025-05-29;PETR4;0;31,250;1000;150059338;305100;1;2025-05-29;16;8
2025-05-29;PETR4;0;31,250;2700;150059349;305110;1;2025-05-29;262;16
2025-05-29;PETR4;0;31,250;100;150059349;305120;1;2025-05-29;262;8
2025-05-29;PETR4;0;31,250;1400;150059716;305130;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;1200;150059716;305140;1;2025-05-29;147;8
2025-05-29;PETR4;0;31,250;500;150059716;305150;1;2025-05-29;16;8
2025-05-29;PETR4;0;31,250;800;150059716;305160;1;2025-05-29;39;8
2025-05-29;PETR4;0;31,260;100;150100058;305170;1;2025-05-29;77;27
2025-05-29;PETR4;0;31,250;1900;150100461;305180;1;2025-05-29;39;3
2025-05-29;PETR4;0;31,250;1400;150100461;305190;1;2025-05-29;23;3
2025-05-29;PETR4;0;31,250;400;150100461;305200;1;2025-05-29;39;3
2025-05-29;PETR4;0;31,250;900;150100461;305210;1;2025-05-29;39;1618
2025-05-29;PETR4;0;31,250;700;150100461;305220;1;2025-05-29;40;1618
2025-05-29;PETR4;0;31,250;1400;150100461;305230;1;2025-05-29;39;1618
2025-05-29;PETR4;0;31,250;200;150100461;305240;1;2025-05-29;238;1618
2025-05-29;PETR4;0;31,250;500;150100461;305250;1;2025-05-29;122;1618
2025-05-29;PETR4;0;31,250;500;150100461;305260;1;2025-05-29;122;1618
2025-05-29;PETR4;0;31,250;500;150100461;305270;1;2025-05-29;122;1618
2025-05-29;PETR4;0;31,250;100;150100461;305280;1;2025-05-29;3;1618
2025-05-29;PETR4;0;31,250;800;150100461;305290;1;2025-05-29;3;1618
2025-05-29;PETR4;0;31,250;300;150100461;305300;1;2025-05-29;120;1618
2025-05-29;PETR4;0;31,250;100;150100461;305310;1;2025-05-29;27;1618
2025-05-29;PETR4;0;31,250;100;150101068;305320;1;2025-05-29;13;120
2025-05-29;PETR4;0;31,250;200;150102069;305330;1;2025-05-29;13;120
2025-05-29;PETR4;0;31,250;100;150105061;305340;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;200;150109198;305350;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;300;150109479;305360;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,250;100;150110062;305370;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;2000;150114393;305380;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,250;100;150115064;305390;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;100;150115068;305400;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;100;150120060;305410;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;100;150120822;305420;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;100;150125060;305430;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;300;150125697;305440;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,250;100;150128527;305450;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,250;400;150129893;305460;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,250;400;150129893;305470;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,240;100;150130069;305480;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,240;100;150133529;305490;1;2025-05-29;122;3
2025-05-29;PETR4;0;31,240;500;150133529;305500;1;2025-05-29;122;3
2025-05-29;PETR4;0;31,240;100;150133529;305510;1;2025-05-29;23;3
2025-05-29;PETR4;0;31,240;500;150133529;305520;1;2025-05-29;122;3
2025-05-29;PETR4;0;31,240;100;150133529;305530;1;2025-05-29;16;3
2025-05-29;PETR4;0;31,240;200;150133529;305540;1;2025-05-29;40;3
2025-05-29;PETR4;0;31,250;100;150134157;305550;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;200;150135062;305560;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,250;300;150137527;305570;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,250;400;150137527;305580;1;2025-05-29;3;13
2025-05-29;PETR4;0;31,250;200;150140065;305590;1;2025-05-29;120;13
2025-05-29;PETR4;0;31,250;200;150140197;305600;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,250;100;150144855;305610;1;2025-05-29;3;13
2025-05-29;PETR4;0;31,250;200;150145063;305620;1;2025-05-29;77;13
2025-05-29;PETR4;0;31,240;100;150145069;305630;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,240;100;150145073;305640;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,250;100;150146797;305650;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,250;200;150153758;305660;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,250;200;150155059;305670;1;2025-05-29;77;13
2025-05-29;PETR4;0;31,250;100;150158852;305680;1;2025-05-29;114;13
2025-05-29;PETR4;0;31,240;100;150200227;305690;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,250;200;150201455;305700;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,240;100;150201520;305710;1;2025-05-29;40;23
2025-05-29;PETR4;0;31,250;200;150205063;305720;1;2025-05-29;77;13
2025-05-29;PETR4;0;31,250;100;150207581;305730;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,250;200;150207748;305740;1;2025-05-29;8;13
2025-05-29;PETR4;0;31,250;1400;150207748;305750;1;2025-05-29;8;40
2025-05-29;PETR4;0;31,250;400;150207748;305760;1;2025-05-29;8;8
2025-05-29;PETR4;0;31,250;500;150209356;305770;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,250;500;150211044;305780;1;2025-05-29;8;8
2025-05-29;PETR4;0;31,250;100;150211044;305790;1;2025-05-29;8;8
2025-05-29;PETR4;0;31,250;2700;150211044;305800;1;2025-05-29;8;120
2025-05-29;PETR4;0;31,250;700;150211044;305810;1;2025-05-29;8;16
2025-05-29;PETR4;0;31,250;200;150211060;305820;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,250;300;150211060;305830;1;2025-05-29;122;120
2025-05-29;PETR4;0;31,250;100;150212572;305840;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;200;150213069;305850;1;2025-05-29;13;120
2025-05-29;PETR4;0;31,250;200;150215061;305860;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;100;150215065;305870;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,250;100;150216872;305880;1;2025-05-29;27;120
2025-05-29;PETR4;0;31,250;100;150219707;305890;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,250;100;150224020;305900;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;200;150225061;305910;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;100;150230864;305920;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,240;2800;150232574;305930;1;2025-05-29;40;114
2025-05-29;PETR4;0;31,240;600;150232574;305940;1;2025-05-29;40;114
2025-05-29;PETR4;0;31,240;100;150232574;305950;1;2025-05-29;40;114
2025-05-29;PETR4;0;31,240;100;150232574;305960;1;2025-05-29;27;114
2025-05-29;PETR4;0;31,240;500;150232574;305970;1;2025-05-29;122;114
2025-05-29;PETR4;0;31,240;100;150232574;305980;1;2025-05-29;23;114
2025-05-29;PETR4;0;31,240;700;150232574;305990;1;2025-05-29;3;114
2025-05-29;PETR4;0;31,240;100;150232574;306000;1;2025-05-29;114;114
2025-05-29;PETR4;0;31,240;2300;150233947;306010;1;2025-05-29;13;238
2025-05-29;PETR4;0;31,240;100;150233947;306020;1;2025-05-29;8;238
2025-05-29;PETR4;0;31,250;200;150235063;306030;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;1400;150235233;306040;1;2025-05-29;8;1618
2025-05-29;PETR4;0;31,240;100;150235233;306050;1;2025-05-29;77;1618
2025-05-29;PETR4;0;31,240;300;150235233;306060;1;2025-05-29;120;1618
2025-05-29;PETR4;0;31,240;100;150235233;306070;1;2025-05-29;40;1618
2025-05-29;PETR4;0;31,240;100;150235233;306080;1;2025-05-29;85;1618
2025-05-29;PETR4;0;31,250;100;150240061;306090;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,240;100;150244936;306100;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,240;500;150244936;306110;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,240;100;150245067;306120;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,250;100;150246059;306130;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,250;200;150250061;306140;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,250;100;150258596;306150;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,240;100;150259360;306160;1;2025-05-29;3;23
2025-05-29;PETR4;0;31,250;100;150300061;306170;1;2025-05-29;77;3
2025-05-29;PETR4;0;31,240;100;150300066;306180;1;2025-05-29;27;8
2025-05-29;PETR4;0;31,240;100;150300070;306190;1;2025-05-29;27;8
2025-05-29;PETR4;0;31,240;100;150300070;306200;1;2025-05-29;114;8
2025-05-29;PETR4;0;31,250;100;150301743;306210;1;2025-05-29;59;3
2025-05-29;PETR4;0;31,250;100;150305060;306220;1;2025-05-29;77;3
2025-05-29;PETR4;0;31,250;500;150306510;306230;1;2025-05-29;114;3
2025-05-29;PETR4;0;31,240;100;150309583;306240;1;2025-05-29;77;13
2025-05-29;PETR4;0;31,250;100;150311140;306250;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,240;600;150313268;306260;1;2025-05-29;40;85
2025-05-29;PETR4;0;31,250;100;150315062;306270;1;2025-05-29;77;3
2025-05-29;PETR4;0;31,240;100;150315066;306280;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,250;100;150319975;306290;1;2025-05-29;120;238
2025-05-29;PETR4;0;31,250;100;150319975;306300;1;2025-05-29;120;238
2025-05-29;PETR4;0;31,250;100;150320062;306310;1;2025-05-29;120;238
2025-05-29;PETR4;0;31,250;100;150320062;306320;1;2025-05-29;120;238
2025-05-29;PETR4;0;31,250;100;150320062;306330;1;2025-05-29;120;120
2025-05-29;PETR4;0;31,250;100;150320062;306340;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;200;150320269;306350;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,240;1000;150323564;306360;1;2025-05-29;40;114
2025-05-29;PETR4;0;31,250;100;150325061;306370;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,240;500;150326605;306380;1;2025-05-29;40;3
2025-05-29;PETR4;0;31,250;200;150326629;306390;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,250;2800;150328064;306400;1;2025-05-29;39;120
2025-05-29;PETR4;0;31,250;100;150328066;306410;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,250;1000;150328066;306420;1;2025-05-29;122;120
2025-05-29;PETR4;0;31,250;300;150328066;306430;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,250;800;150328071;306440;1;2025-05-29;16;16
2025-05-29;PETR4;0;31,250;200;150328071;306450;1;2025-05-29;16;40
2025-05-29;PETR4;0;31,250;400;150328071;306460;1;2025-05-29;16;8
2025-05-29;PETR4;0;31,250;1200;150328242;306470;1;2025-05-29;238;8
2025-05-29;PETR4;0;31,250;400;150328242;306480;1;2025-05-29;238;39
2025-05-29;PETR4;0;31,240;100;150328583;306490;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,240;100;150329319;306500;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,240;100;150330031;306510;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,250;100;150330064;306520;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,250;1900;150330639;306530;1;2025-05-29;8;39
2025-05-29;PETR4;0;31,250;100;150335063;306540;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,250;100;150335878;306550;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,250;100;150340061;306560;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,240;100;150340353;306570;1;2025-05-29;40;114
2025-05-29;PETR4;0;31,240;100;150345054;306580;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,240;100;150345058;306590;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,250;100;150345060;306600;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,240;200;150347582;306610;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,250;100;150347787;306620;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,250;100;150350061;306630;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,250;1600;150351179;306640;1;2025-05-29;114;39
2025-05-29;PETR4;0;31,250;100;150355064;306650;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,250;100;150357058;306660;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,250;100;150357191;306670;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,250;100;150400061;306680;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,240;100;150400066;306690;1;2025-05-29;13;8
2025-05-29;PETR4;0;31,240;100;150403505;306700;1;2025-05-29;13;23
2025-05-29;PETR4;0;31,250;100;150405060;306710;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,240;200;150407582;306720;1;2025-05-29;13;13
2025-05-29;PETR4;0;31,250;1300;150408449;306730;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,250;100;150410052;306740;1;2025-05-29;8;39
2025-05-29;PETR4;0;31,250;100;150410061;306750;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,250;100;150412465;306760;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,240;100;150413720;306770;1;2025-05-29;13;120
2025-05-29;PETR4;0;31,240;100;150413720;306780;1;2025-05-29;114;120
2025-05-29;PETR4;0;31,240;100;150413720;306790;1;2025-05-29;27;120
2025-05-29;PETR4;0;31,240;100;150413720;306800;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,250;100;150414153;306810;1;2025-05-29;93;39
2025-05-29;PETR4;0;31,240;100;150415054;306820;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,250;100;150415060;306830;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,250;1400;150419875;306840;1;2025-05-29;122;39
2025-05-29;PETR4;0;31,250;1400;150419889;306850;1;2025-05-29;122;39
2025-05-29;PETR4;0;31,250;300;150419900;306860;1;2025-05-29;16;39
2025-05-29;PETR4;0;31,250;800;150419900;306870;1;2025-05-29;16;40
2025-05-29;PETR4;0;31,250;300;150419900;306880;1;2025-05-29;16;40
2025-05-29;PETR4;0;31,250;500;150419901;306890;1;2025-05-29;39;40
2025-05-29;PETR4;0;31,250;2300;150419901;306900;1;2025-05-29;39;40
2025-05-29;PETR4;0;31,250;100;150419913;306910;1;2025-05-29;8;40
2025-05-29;PETR4;0;31,250;200;150419948;306920;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,250;300;150419948;306930;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,250;1200;150420041;306940;1;2025-05-29;8;8
2025-05-29;PETR4;0;31,250;100;150420065;306950;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,250;100;150425035;306960;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,250;100;150425062;306970;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,240;300;150426582;306980;1;2025-05-29;3;13
